12, 147130, Note_off_c, 9, 53, 0
12, 147360, Note_on_c, 9, 40, 100
12, 147370, Note_off_c, 9, 40, 0
12, 147600, Note_on_c, 9, 53, 100
12, 147610, Note_off_c, 9, 53, 0
12, 147840, Note_on_c, 9, 49, 100
12, 147840, Note_on_c, 9, 36, 100
12, 147850, Note_off_c, 9, 49, 0
12, 147850, Note_off_c, 9, 36, 0
12, 148080, Note_on_c, 9, 53, 100
12, 148080, Note_on_c, 9, 38, 100
12, 148090, Note_off_c, 9, 53, 0
12, 148090, Note_off_c, 9, 38, 0
12, 148320, Note_on_c, 9, 40, 100
12, 148330, Note_off_c, 9, 40, 0
12, 148560, Note_on_c, 9, 53, 100
12, 148570, Note_off_c, 9, 53, 0
12, 148800, Note_on_c, 9, 36, 100
12, 148810, Note_off_c, 9, 36, 0
12, 149040, Note_on_c, 9, 53, 100
12, 149050, Note_off_c, 9, 53, 0
12, 149280, Note_on_c, 9, 40, 100
12, 149290, Note_off_c, 9, 40, 0
12, 149520, Note_on_c, 9, 53, 100
12, 149530, Note_off_c, 9, 53, 0
12, 149760, Note_on_c, 9, 36, 100
12, 149770, Note_off_c, 9, 36, 0
12, 150000, Note_on_c, 9, 53, 100
12, 150000, Note_on_c, 9, 38, 100
12, 150010, Note_off_c, 9, 53, 0
12, 150010, Note_off_c, 9, 38, 0
12, 150240, Note_on_c, 9, 40, 100
12, 150250, Note_off_c, 9, 40, 0
12, 150480, Note_on_c, 9, 53, 100
12, 150490, Note_off_c, 9, 53, 0
12, 150720, Note_on_c, 9, 36, 100
12, 150730, Note_off_c, 9, 36, 0
12, 150960, Note_on_c, 9, 53, 100
12, 150970, Note_off_c, 9, 53, 0
12, 151200, Note_on_c, 9, 40, 100
12, 151210, Note_off_c, 9, 40, 0
12, 151440, Note_on_c, 9, 53, 100
12, 151450, Note_off_c, 9, 53, 0
12, 151680, Note_on_c, 9, 36, 100
12, 151690, Note_off_c, 9, 36, 0
12, 151920, Note_on_c, 9, 53, 100
12, 151920, Note_on_c, 9, 38, 100
12, 151930, Note_off_c, 9, 53, 0
12, 151930, Note_off_c, 9, 38, 0
12, 152160, Note_on_c, 9, 40, 100
12, 152170, Note_off_c, 9, 40, 0
12, 152400, Note_on_c, 9, 53, 100
12, 152410, Note_off_c, 9, 53, 0
12, 152640, Note_on_c, 9, 36, 100
12, 152650, Note_off_c, 9, 36, 0
12, 152880, Note_on_c, 9, 53, 100
12, 152890, Note_off_c, 9, 53, 0
12, 153120, Note_on_c, 9, 40, 100
12, 153130, Note_off_c, 9, 40, 0
12, 153360, Note_on_c, 9, 53, 100
12, 153370, Note_off_c, 9, 53, 0
12, 153600, Note_on_c, 9, 36, 100
12, 153610, Note_off_c, 9, 36, 0
12, 153840, Note_on_c, 9, 53, 100
12, 153850, Note_off_c, 9, 53, 0
12, 154080, Note_on_c, 9, 40, 100
12, 154090, Note_off_c, 9, 40, 0
12, 154320, Note_on_c, 9, 53, 100
12, 154330, Note_off_c, 9, 53, 0
12, 154560, Note_on_c, 9, 36, 100
12, 154570, Note_off_c, 9, 36, 0
12, 154800, Note_on_c, 9, 53, 100
12, 154800, Note_on_c, 9, 40, 100
12, 154810, Note_off_c, 9, 53, 0
12, 154810, Note_off_c, 9, 40, 0
12, 154920, Note_on_c, 9, 40, 100
12, 154930, Note_off_c, 9, 40, 0
12, 155040, Note_on_c, 9, 40, 100
12, 155050, Note_off_c, 9, 40, 0
12, 155280, Note_on_c, 9, 53, 100
12, 155280, Note_on_c, 9, 40, 100
12, 155290, Note_off_c, 9, 53, 0
12, 155290, Note_off_c, 9, 40, 0
12, 155400, Note_on_c, 9, 38, 100
12, 155410, Note_off_c, 9, 38, 0
12, 155520, Note_on_c, 9, 49, 100
12, 155520, Note_on_c, 9, 36, 100
12, 155530, Note_off_c, 9, 49, 0
12, 155530, Note_off_c, 9, 36, 0
12, 155760, Note_on_c, 9, 53, 100
12, 155770, Note_off_c, 9, 53, 0
12, 156000, Note_on_c, 9, 40, 100
12, 156010, Note_off_c, 9, 40, 0
12, 156240, Note_on_c, 9, 53, 100
12, 156250, Note_off_c, 9, 53, 0
12, 156480, Note_on_c, 9, 36, 100
12, 156490, Note_off_c, 9, 36, 0
12, 156720, Note_on_c, 9, 53, 100
12, 156730, Note_off_c, 9, 53, 0
12, 156960, Note_on_c, 9, 40, 100
12, 156970, Note_off_c, 9, 40, 0
12, 157200, Note_on_c, 9, 53, 100
12, 157210, Note_off_c, 9, 53, 0
12, 157440, Note_on_c, 9, 36, 100
12, 157450, Note_off_c, 9, 36, 0
12, 157680, Note_on_c, 9, 53, 100
12, 157690, Note_off_c, 9, 53, 0
12, 157920, Note_on_c, 9, 40, 100
12, 157930, Note_off_c, 9, 40, 0
12, 158160, Note_on_c, 9, 53, 100
12, 158170, Note_off_c, 9, 53, 0
12, 158400, Note_on_c, 9, 36, 100
12, 158410, Note_off_c, 9, 36, 0
12, 158640, Note_on_c, 9, 53, 100
12, 158650, Note_off_c, 9, 53, 0
12, 158880, Note_on_c, 9, 40, 100
12, 158890, Note_off_c, 9, 40, 0
12, 159120, Note_on_c, 9, 53, 100
12, 159130, Note_off_c, 9, 53, 0
12, 159360, Note_on_c, 9, 36, 100
12, 159370, Note_off_c, 9, 36, 0
12, 159600, Note_on_c, 9, 53, 100
12, 159610, Note_off_c, 9, 53, 0
12, 159840, Note_on_c, 9, 40, 100
12, 159850, Note_off_c, 9, 40, 0
12, 160080, Note_on_c, 9, 53, 100
12, 160090, Note_off_c, 9, 53, 0
12, 160320, Note_on_c, 9, 36, 100
12, 160330, Note_off_c, 9, 36, 0
12, 160560, Note_on_c, 9, 53, 100
12, 160570, Note_off_c, 9, 53, 0
12, 160800, Note_on_c, 9, 40, 100
12, 160810, Note_off_c, 9, 40, 0
12, 161040, Note_on_c, 9, 53, 100
12, 161050, Note_off_c, 9, 53, 0
12, 161280, Note_on_c, 9, 36, 100
12, 161290, Note_off_c, 9, 36, 0
12, 161520, Note_on_c, 9, 53, 100
12, 161530, Note_off_c, 9, 53, 0
12, 161760, Note_on_c, 9, 40, 100
12, 161770, Note_off_c, 9, 40, 0
12, 162000, Note_on_c, 9, 53, 100
12, 162010, Note_off_c, 9, 53, 0
12, 162240, Note_on_c, 9, 36, 100
12, 162250, Note_off_c, 9, 36, 0
12, 162480, Note_on_c, 9, 53, 100
12, 162490, Note_off_c, 9, 53, 0
12, 162720, Note_on_c, 9, 40, 100
12, 162730, Note_off_c, 9, 40, 0
12, 162960, Note_on_c, 9, 53, 100
12, 162970, Note_off_c, 9, 53, 0
12, 163200, Note_on_c, 9, 49, 100
12, 163200, Note_on_c, 9, 36, 100
12, 163210, Note_off_c, 9, 49, 0
12, 163210, Note_off_c, 9, 36, 0
12, 163440, Note_on_c, 9, 53, 100
12, 163440, Note_on_c, 9, 38, 100
12, 163450, Note_off_c, 9, 53, 0
12, 163450, Note_off_c, 9, 38, 0
12, 163680, Note_on_c, 9, 40, 100
12, 163690, Note_off_c, 9, 40, 0
12, 163920, Note_on_c, 9, 53, 100
12, 163930, Note_off_c, 9, 53, 0
12, 164160, Note_on_c, 9, 36, 100
12, 164170, Note_off_c, 9, 36, 0
12, 164400, Note_on_c, 9, 53, 100
12, 164410, Note_off_c, 9, 53, 0
12, 164640, Note_on_c, 9, 40, 100
12, 164650, Note_off_c, 9, 40, 0
12, 164880, Note_on_c, 9, 53, 100
12, 164890, Note_off_c, 9, 53, 0
12, 165120, Note_on_c, 9, 36, 100
12, 165130, Note_off_c, 9, 36, 0
12, 165360, Note_on_c, 9, 53, 100
12, 165360, Note_on_c, 9, 38, 100
12, 165370, Note_off_c, 9, 53, 0
12, 165370, Note_off_c, 9, 38, 0
12, 165600, Note_on_c, 9, 40, 100
12, 165610, Note_off_c, 9, 40, 0
12, 165840, Note_on_c, 9, 53, 100
12, 165850, Note_off_c, 9, 53, 0
12, 166080, Note_on_c, 9, 36, 100
12, 166090, Note_off_c, 9, 36, 0
12, 166320, Note_on_c, 9, 53, 100
12, 166330, Note_off_c, 9, 53, 0
12, 166560, Note_on_c, 9, 40, 100
12, 166570, Note_off_c, 9, 40, 0
12, 166800, Note_on_c, 9, 53, 100
12, 166810, Note_off_c, 9, 53, 0
12, 167040, Note_on_c, 9, 36, 100
12, 167050, Note_off_c, 9, 36, 0
12, 167280, Note_on_c, 9, 53, 100
12, 167280, Note_on_c, 9, 38, 100
12, 167290, Note_off_c, 9, 53, 0
12, 167290, Note_off_c, 9, 38, 0
12, 167520, Note_on_c, 9, 40, 100
12, 167530, Note_off_c, 9, 40, 0
12, 167760, Note_on_c, 9, 53, 100
12, 167770, Note_off_c, 9, 53, 0
12, 168000, Note_on_c, 9, 36, 100
12, 168010, Note_off_c, 9, 36, 0
12, 168240, Note_on_c, 9, 53, 100
12, 168250, Note_off_c, 9, 53, 0
12, 168480, Note_on_c, 9, 40, 100
12, 168490, Note_off_c, 9, 40, 0
12, 168720, Note_on_c, 9, 53, 100
12, 168730, Note_off_c, 9, 53, 0
12, 168960, Note_on_c, 9, 36, 100
12, 168970, Note_off_c, 9, 36, 0
12, 169200, Note_on_c, 9, 53, 100
12, 169210, Note_off_c, 9, 53, 0
12, 169440, Note_on_c, 9, 40, 100
12, 169450, Note_off_c, 9, 40, 0
12, 169680, Note_on_c, 9, 53, 100
12, 169690, Note_off_c, 9, 53, 0
12, 169920, Note_on_c, 9, 36, 100
12, 169930, Note_off_c, 9, 36, 0
12, 170160, Note_on_c, 9, 53, 100
12, 170160, Note_on_c, 9, 40, 100
12, 170170, Note_off_c, 9, 53, 0
12, 170170, Note_off_c, 9, 40, 0
12, 170640, Note_on_c, 9, 53, 100
12, 170640, Note_on_c, 9, 40, 100
12, 170650, Note_off_c, 9, 53, 0
12, 170650, Note_off_c, 9, 40, 0
12, 170760, Note_on_c, 9, 38, 100
12, 170770, Note_off_c, 9, 38, 0
12, 170880, Note_on_c, 9, 49, 100
12, 170880, Note_on_c, 9, 36, 100
12, 170890, Note_off_c, 9, 49, 0
12, 170890, Note_off_c, 9, 36, 0
12, 171120, Note_on_c, 9, 53, 100
12, 171130, Note_off_c, 9, 53, 0
12, 171360, Note_on_c, 9, 40, 100
12, 171370, Note_off_c, 9, 40, 0
12, 171600, Note_on_c, 9, 53, 100
12, 171610, Note_off_c, 9, 53, 0
12, 171840, Note_on_c, 9, 36, 100
12, 171850, Note_off_c, 9, 36, 0
12, 172080, Note_on_c, 9, 53, 100
12, 172090, Note_off_c, 9, 53, 0
12, 172320, Note_on_c, 9, 40, 100
12, 172330, Note_off_c, 9, 40, 0
12, 172560, Note_on_c, 9, 53, 100
12, 172570, Note_off_c, 9, 53, 0
12, 172800, Note_on_c, 9, 36, 100
12, 172810, Note_off_c, 9, 36, 0
12, 173040, Note_on_c, 9, 53, 100
12, 173050, Note_off_c, 9, 53, 0
12, 173280, Note_on_c, 9, 40, 100
12, 173290, Note_off_c, 9, 40, 0
12, 173520, Note_on_c, 9, 53, 100
12, 173530, Note_off_c, 9, 53, 0
12, 173760, Note_on_c, 9, 36, 100
12, 173770, Note_off_c, 9, 36, 0
12, 174000, Note_on_c, 9, 53, 100
12, 174010, Note_off_c, 9, 53, 0
12, 174240, Note_on_c, 9, 40, 100
12, 174250, Note_off_c, 9, 40, 0
12, 174480, Note_on_c, 9, 53, 100
12, 174490, Note_off_c, 9, 53, 0
12, 174720, Note_on_c, 9, 36, 100
12, 174730, Note_off_c, 9, 36, 0
12, 174960, Note_on_c, 9, 53, 100
12, 174970, Note_off_c, 9, 53, 0
12, 175200, Note_on_c, 9, 40, 100
12, 175210, Note_off_c, 9, 40, 0
12, 175440, Note_on_c, 9, 53, 100
12, 175450, Note_off_c, 9, 53, 0
12, 175680, Note_on_c, 9, 36, 100
12, 175690, Note_off_c, 9, 36, 0
12, 175920, Note_on_c, 9, 53, 100
12, 175930, Note_off_c, 9, 53, 0
12, 176160, Note_on_c, 9, 40, 100
12, 176170, Note_off_c, 9, 40, 0
12, 176400, Note_on_c, 9, 53, 100
12, 176410, Note_off_c, 9, 53, 0
12, 176640, Note_on_c, 9, 36, 100
12, 176650, Note_off_c, 9, 36, 0
12, 176880, Note_on_c, 9, 53, 100
12, 176890, Note_off_c, 9, 53, 0
12, 177120, Note_on_c, 9, 40, 100
12, 177130, Note_off_c, 9, 40, 0
12, 177360, Note_on_c, 9, 53, 100
12, 177370, Note_off_c, 9, 53, 0
12, 177600, Note_on_c, 9, 36, 100
12, 177610, Note_off_c, 9, 36, 0
12, 177840, Note_on_c, 9, 53, 100
12, 177850, Note_off_c, 9, 53, 0
12, 178080, Note_on_c, 9, 40, 100
12, 178090, Note_off_c, 9, 40, 0
12, 178320, Note_on_c, 9, 53, 100
12, 178330, Note_off_c, 9, 53, 0
12, 178560, Note_on_c, 9, 49, 100
12, 178560, Note_on_c, 9, 36, 100
12, 178570, Note_off_c, 9, 49, 0
12, 178570, Note_off_c, 9, 36, 0
12, 178800, Note_on_c, 9, 53, 100
12, 178800, Note_on_c, 9, 38, 100
12, 178810, Note_off_c, 9, 53, 0
12, 178810, Note_off_c, 9, 38, 0
12, 179040, Note_on_c, 9, 40, 100
12, 179050, Note_off_c, 9, 40, 0
12, 179280, Note_on_c, 9, 53, 100
12, 179290, Note_off_c, 9, 53, 0
12, 179520, Note_on_c, 9, 36, 100
12, 179530, Note_off_c, 9, 36, 0
12, 179760, Note_on_c, 9, 53, 100
12, 179770, Note_off_c, 9, 53, 0
12, 180000, Note_on_c, 9, 40, 100
12, 180010, Note_off_c, 9, 40, 0
12, 180240, Note_on_c, 9, 53, 100
12, 180250, Note_off_c, 9, 53, 0
12, 180480, Note_on_c, 9, 36, 100
12, 180490, Note_off_c, 9, 36, 0
12, 180720, Note_on_c, 9, 53, 100
12, 180720, Note_on_c, 9, 38, 100
12, 180730, Note_off_c, 9, 53, 0
12, 180730, Note_off_c, 9, 38, 0
12, 180960, Note_on_c, 9, 40, 100
12, 180970, Note_off_c, 9, 40, 0
12, 181200, Note_on_c, 9, 53, 100
12, 181210, Note_off_c, 9, 53, 0
12, 181440, Note_on_c, 9, 36, 100
12, 181450, Note_off_c, 9, 36, 0
12, 181680, Note_on_c, 9, 53, 100
12, 181690, Note_off_c, 9, 53, 0
12, 181920, Note_on_c, 9, 40, 100
12, 181930, Note_off_c, 9, 40, 0
12, 182160, Note_on_c, 9, 53, 100
12, 182170, Note_off_c, 9, 53, 0
12, 182400, Note_on_c, 9, 36, 100
12, 182410, Note_off_c, 9, 36, 0
12, 182640, Note_on_c, 9, 53, 100
12, 182640, Note_on_c, 9, 38, 100
12, 182650, Note_off_c, 9, 53, 0
12, 182650, Note_off_c, 9, 38, 0
12, 182880, Note_on_c, 9, 40, 100
12, 182890, Note_off_c, 9, 40, 0
12, 183120, Note_on_c, 9, 53, 100
12, 183130, Note_off_c, 9, 53, 0
12, 183360, Note_on_c, 9, 36, 100
12, 183370, Note_off_c, 9, 36, 0
12, 183600, Note_on_c, 9, 53, 100
12, 183610, Note_off_c, 9, 53, 0
12, 183840, Note_on_c, 9, 40, 100
12, 183850, Note_off_c, 9, 40, 0
12, 184080, Note_on_c, 9, 53, 100
12, 184090, Note_off_c, 9, 53, 0
12, 184320, Note_on_c, 9, 36, 100
12, 184330, Note_off_c, 9, 36, 0
12, 184560, Note_on_c, 9, 53, 100
12, 184570, Note_off_c, 9, 53, 0
12, 184800, Note_on_c, 9, 40, 100
12, 184810, Note_off_c, 9, 40, 0
12, 185040, Note_on_c, 9, 53, 100
12, 185050, Note_off_c, 9, 53, 0
12, 185280, Note_on_c, 9, 36, 100
12, 185290, Note_off_c, 9, 36, 0
12, 185520, Note_on_c, 9, 53, 100
12, 185530, Note_off_c, 9, 53, 0
12, 185760, Note_on_c, 9, 40, 100
12, 185770, Note_off_c, 9, 40, 0
12, 186000, Note_on_c, 9, 53, 100
12, 186000, Note_on_c, 9, 36, 100
12, 186010, Note_off_c, 9, 53, 0
12, 186010, Note_off_c, 9, 36, 0
12, 186120, Note_on_c, 9, 36, 100
12, 186130, Note_off_c, 9, 36, 0
12, 186240, Note_on_c, 9, 36, 100
12, 186240, Note_on_c, 9, 49, 100
12, 186250, Note_off_c, 9, 36, 0
12, 186250, Note_off_c, 9, 49, 0
12, 186250, End_track
13, 0, Start_track
13, 0, Title_t, "CH11"
13, 0, MIDI_port, 0
13, 0, Text_t, "---- System Setup --------------------------------------------------"
13, 188, Text_t, "---- CH Setup --------------------------------------------------"
13, 188, Control_c, 10, 121, 0
13, 189, Control_c, 10, 0, 0
13, 189, Control_c, 10, 32, 0
13, 189, Program_c, 10, 56
13, 192, Control_c, 10, 10, 64
13, 193, Control_c, 10, 7, 100
13, 194, Control_c, 10, 91, 0
13, 195, Control_c, 10, 11, 127
13, 196, Control_c, 10, 1, 0
13, 197, Control_c, 10, 101, 0
13, 197, Control_c, 10, 100, 1
13, 197, Control_c, 10, 6, 64
13, 197, Control_c, 10, 38, 0
13, 201, Control_c, 10, 101, 0
13, 201, Control_c, 10, 100, 2
13, 201, Control_c, 10, 6, 64
13, 204, Control_c, 10, 101, 0
13, 204, Control_c, 10, 100, 0
13, 204, Control_c, 10, 6, 12
13, 207, Pitch_bend_c, 10, 8192
13, 208, Control_c, 10, 101, 127
13, 208, Control_c, 10, 100, 127
13, 210, Text_t, "---- End of CH Setup --------------------------------------------------"
13, 54720, Note_on_c, 10, 73, 100
13, 54960, Note_off_c, 10, 73, 0
13, 54960, Note_on_c, 10, 71, 100
13, 55200, Note_off_c, 10, 71, 0
13, 55200, Note_on_c, 10, 73, 100
13, 55440, Note_off_c, 10, 73, 0
13, 55440, Note_on_c, 10, 80, 100
13, 55440, Note_on_c, 10, 75, 100
13, 57120, Note_off_c, 10, 80, 0
13, 57120, Note_off_c, 10, 75, 0
13, 57120, Note_on_c, 10, 82, 100
13, 57120, Note_on_c, 10, 78, 100
13, 57600, Note_off_c, 10, 82, 0
13, 57600, Note_off_c, 10, 78, 0
13, 57600, Note_on_c, 10, 83, 100
13, 57600, Note_on_c, 10, 80, 100
13, 58080, Note_off_c, 10, 83, 0
13, 58080, Note_off_c, 10, 80, 0
13, 58080, Note_on_c, 10, 82, 100
13, 58080, Note_on_c, 10, 78, 100
13, 58560, Note_off_c, 10, 82, 0
13, 58560, Note_off_c, 10, 78, 0
13, 58560, Note_on_c, 10, 78, 100
13, 58560, Note_on_c, 10, 73, 100
13, 59040, Note_off_c, 10, 78, 0
13, 59040, Note_off_c, 10, 73, 0
13, 59040, Note_on_c, 10, 73, 100
13, 59040, Note_on_c, 10, 70, 100
13, 59520, Note_off_c, 10, 73, 0
13, 59520, Note_off_c, 10, 70, 0
13, 59520, Note_on_c, 10, 73, 100
13, 59520, Note_on_c, 10, 70, 100
13, 59760, Note_off_c, 10, 73, 0
13, 59760, Note_off_c, 10, 70, 0
13, 59760, Note_on_c, 10, 71, 100
13, 59760, Note_on_c, 10, 68, 100
13, 60000, Note_off_c, 10, 71, 0
13, 60000, Note_off_c, 10, 68, 0
13, 60000, Note_on_c, 10, 73, 100
13, 60000, Note_on_c, 10, 70, 100
13, 60240, Note_off_c, 10, 73, 0
13, 60240, Note_off_c, 10, 70, 0
13, 60240, Note_on_c, 10, 80, 100
13, 60240, Note_on_c, 10, 75, 100
13, 63360, Note_off_c, 10, 80, 0
13, 63360, Note_off_c, 10, 75, 0
13, 63360, Note_on_c, 10, 73, 100
13, 63360, Note_on_c, 10, 70, 100
13, 63600, Note_off_c, 10, 73, 0
13, 63600, Note_off_c, 10, 70, 0
13, 63600, Note_on_c, 10, 71, 100
13, 63600, Note_on_c, 10, 68, 100
13, 63840, Note_off_c, 10, 71, 0
13, 63840, Note_off_c, 10, 68, 0
13, 63840, Note_on_c, 10, 73, 100
13, 63840, Note_on_c, 10, 70, 100
13, 64080, Note_off_c, 10, 73, 0
13, 64080, Note_off_c, 10, 70, 0
13, 64080, Note_on_c, 10, 80, 100
13, 64080, Note_on_c, 10, 75, 100
13, 64320, Note_off_c, 10, 80, 0
13, 64320, Note_off_c, 10, 75, 0
13, 64320, Note_on_c, 10, 73, 100
13, 64320, Note_on_c, 10, 70, 100
13, 65280, Note_off_c, 10, 73, 0
13, 65280, Note_off_c, 10, 70, 0
13, 65280, Note_on_c, 10, 73, 100
13, 65280, Note_on_c, 10, 70, 100
13, 65520, Note_off_c, 10, 73, 0
13, 65520, Note_off_c, 10, 70, 0
13, 65520, Note_on_c, 10, 71, 100
13, 65520, Note_on_c, 10, 68, 100
13, 65760, Note_off_c, 10, 71, 0
13, 65760, Note_off_c, 10, 68, 0
13, 65760, Note_on_c, 10, 73, 100
13, 65760, Note_on_c, 10, 70, 100
13, 66000, Note_off_c, 10, 73, 0
13, 66000, Note_off_c, 10, 70, 0
13, 66000, Note_on_c, 10, 80, 100
13, 66000, Note_on_c, 10, 75, 100
13, 66240, Note_off_c, 10, 80, 0
13, 66240, Note_off_c, 10, 75, 0
13, 66240, Note_on_c, 10, 73, 100
13, 66240, Note_on_c, 10, 70, 100
13, 67200, Note_off_c, 10, 73, 0
13, 67200, Note_off_c, 10, 70, 0
13, 67200, Note_on_c, 10, 71, 100
13, 67200, Note_on_c, 10, 68, 100
13, 67440, Note_off_c, 10, 71, 0
13, 67440, Note_off_c, 10, 68, 0
13, 67440, Note_on_c, 10, 70, 100
13, 67440, Note_on_c, 10, 66, 100
13, 67680, Note_off_c, 10, 70, 0
13, 67680, Note_off_c, 10, 66, 0
13, 67680, Note_on_c, 10, 71, 100
13, 67680, Note_on_c, 10, 68, 100
13, 67920, Note_off_c, 10, 71, 0
13, 67920, Note_off_c, 10, 68, 0
13, 67920, Note_on_c, 10, 80, 100
13, 67920, Note_on_c, 10, 75, 100
13, 68160, Note_off_c, 10, 80, 0
13, 68160, Note_off_c, 10, 75, 0
13, 68160, Note_on_c, 10, 71, 100
13, 68160, Note_on_c, 10, 68, 100
13, 70080, Note_off_c, 10, 71, 0
13, 70080, Note_off_c, 10, 68, 0
13, 70080, Note_on_c, 10, 71, 100
13, 70080, Note_on_c, 10, 68, 100
13, 70320, Note_off_c, 10, 71, 0
13, 70320, Note_off_c, 10, 68, 0
13, 70320, Note_on_c, 10, 70, 100
13, 70320, Note_on_c, 10, 66, 100
13, 70560, Note_off_c, 10, 70, 0
13, 70560, Note_off_c, 10, 66, 0
13, 70560, Note_on_c, 10, 71, 100
13, 70560, Note_on_c, 10, 68, 100
13, 70800, Note_off_c, 10, 71, 0
13, 70800, Note_off_c, 10, 68, 0
13, 70800, Note_on_c, 10, 78, 100
13, 70800, Note_on_c, 10, 73, 100
13, 71040, Note_off_c, 10, 78, 0
13, 71040, Note_off_c, 10, 73, 0
13, 71040, Note_on_c, 10, 80, 100
13, 71040, Note_on_c, 10, 75, 100
13, 72480, Note_off_c, 10, 80, 0
13, 72480, Note_off_c, 10, 75, 0
13, 72480, Note_on_c, 10, 82, 100
13, 72480, Note_on_c, 10, 78, 100
13, 72960, Note_off_c, 10, 82, 0
13, 72960, Note_off_c, 10, 78, 0
13, 72960, Note_on_c, 10, 83, 100
13, 72960, Note_on_c, 10, 80, 100
13, 73440, Note_off_c, 10, 83, 0
13, 73440, Note_off_c, 10, 80, 0
13, 73440, Note_on_c, 10, 82, 100
13, 73440, Note_on_c, 10, 78, 100
13, 73920, Note_off_c, 10, 82, 0
13, 73920, Note_off_c, 10, 78, 0
13, 73920, Note_on_c, 10, 78, 100
13, 73920, Note_on_c, 10, 73, 100
13, 74400, Note_off_c, 10, 78, 0
13, 74400, Note_off_c, 10, 73, 0
13, 74400, Note_on_c, 10, 73, 100
13, 74400, Note_on_c, 10, 70, 100
13, 74880, Note_off_c, 10, 73, 0
13, 74880, Note_off_c, 10, 70, 0
13, 74880, Note_on_c, 10, 73, 100
13, 74880, Note_on_c, 10, 70, 100
13, 75120, Note_off_c, 10, 73, 0
13, 75120, Note_off_c, 10, 70, 0
13, 75120, Note_on_c, 10, 71, 100
13, 75120, Note_on_c, 10, 68, 100
13, 75360, Note_off_c, 10, 71, 0
13, 75360, Note_off_c, 10, 68, 0
13, 75360, Note_on_c, 10, 73, 100
13, 75360, Note_on_c, 10, 70, 100
13, 75600, Note_off_c, 10, 73, 0
13, 75600, Note_off_c, 10, 70, 0
13, 75600, Note_on_c, 10, 80, 100
13, 75600, Note_on_c, 10, 75, 100
13, 78720, Note_off_c, 10, 80, 0
13, 78720, Note_off_c, 10, 75, 0
13, 78720, Note_on_c, 10, 73, 100
13, 78720, Note_on_c, 10, 70, 100
13, 78960, Note_off_c, 10, 73, 0
13, 78960, Note_off_c, 10, 70, 0
13, 78960, Note_on_c, 10, 71, 100
13, 78960, Note_on_c, 10, 68, 100
13, 79200, Note_off_c, 10, 71, 0
13, 79200, Note_off_c, 10, 68, 0
13, 79200, Note_on_c, 10, 73, 100
13, 79200, Note_on_c, 10, 70, 100
13, 79440, Note_off_c, 10, 73, 0
13, 79440, Note_off_c, 10, 70, 0
13, 79440, Note_on_c, 10, 80, 100
13, 79440, Note_on_c, 10, 75, 100
13, 79680, Note_off_c, 10, 80, 0
13, 79680, Note_off_c, 10, 75, 0
13, 79680, Note_on_c, 10, 73, 100
13, 79680, Note_on_c, 10, 70, 100
13, 80640, Note_off_c, 10, 73, 0
13, 80640, Note_off_c, 10, 70, 0
13, 80640, Note_on_c, 10, 73, 100
13, 80640, Note_on_c, 10, 70, 100
13, 80880, Note_off_c, 10, 73, 0
13, 80880, Note_off_c, 10, 70, 0
13, 80880, Note_on_c, 10, 71, 100
13, 80880, Note_on_c, 10, 68, 100
13, 81120, Note_off_c, 10, 71, 0
13, 81120, Note_off_c, 10, 68, 0
13, 81120, Note_on_c, 10, 73, 100
13, 81120, Note_on_c, 10, 70, 100
13, 81360, Note_off_c, 10, 73, 0
13, 81360, Note_off_c, 10, 70, 0
13, 81360, Note_on_c, 10, 80, 100
13, 81360, Note_on_c, 10, 75, 100
13, 81600, Note_off_c, 10, 80, 0
13, 81600, Note_off_c, 10, 75, 0
13, 81600, Note_on_c, 10, 73, 100
13, 81600, Note_on_c, 10, 70, 100
13, 82560, Note_off_c, 10, 73, 0
13, 82560, Note_off_c, 10, 70, 0
13, 82560, Note_on_c, 10, 71, 100
13, 82560, Note_on_c, 10, 68, 100
13, 82800, Note_off_c, 10, 71, 0
13, 82800, Note_off_c, 10, 68, 0
13, 82800, Note_on_c, 10, 70, 100
13, 82800, Note_on_c, 10, 66, 100
13, 83040, Note_off_c, 10, 70, 0
13, 83040, Note_off_c, 10, 66, 0
13, 83040, Note_on_c, 10, 71, 100
13, 83040, Note_on_c, 10, 68, 100
13, 83280, Note_off_c, 10, 71, 0
13, 83280, Note_off_c, 10, 68, 0
13, 83280, Note_on_c, 10, 80, 100
13, 83280, Note_on_c, 10, 75, 100
13, 84720, Note_off_c, 10, 80, 0
13, 84720, Note_off_c, 10, 75, 0
13, 84720, Note_on_c, 10, 73, 100
13, 84960, Note_off_c, 10, 73, 0
13, 84960, Note_on_c, 10, 80, 100
13, 85200, Note_off_c, 10, 80, 0
13, 85200, Note_on_c, 10, 73, 100
13, 85440, Note_off_c, 10, 73, 0
13, 85440, Note_on_c, 10, 71, 100
13, 85680, Note_off_c, 10, 71, 0
13, 85680, Note_on_c, 10, 70, 100
13, 85920, Note_off_c, 10, 70, 0
13, 85920, Note_on_c, 10, 68, 100
13, 86160, Note_off_c, 10, 68, 0
13, 86160, Note_on_c, 10, 66, 100
13, 86400, Note_off_c, 10, 66, 0
13, 123840, Note_on_c, 10, 73, 100
13, 124080, Note_off_c, 10, 73, 0
13, 124080, Note_on_c, 10, 71, 100
13, 124320, Note_off_c, 10, 71, 0
13, 124320, Note_on_c, 10, 73, 100
13, 124560, Note_off_c, 10, 73, 0
